,Date,Location,Temperature (C),Min_Temperature (C),Max_Temperature (C),Wind_Speed (m/s),Wind Direction (°),Humidity (%),Pressure (hPa),Cloud (%),Today_Rain,Tomorrow_Rain
231,2023-09-17 12:00:00,Istanbul,24.340000000000032,24.340000000000032,24.340000000000032,6.87,41,57,1018,61,0,0
232,2023-09-17 15:00:00,Istanbul,23.060000000000002,23.060000000000002,23.060000000000002,7.51,53,61,1017,0,0,0
233,2023-09-17 18:00:00,Istanbul,21.57000000000005,21.57000000000005,21.57000000000005,6.34,57,73,1018,0,0,0
234,2023-09-17 21:00:00,Istanbul,21.200000000000045,21.200000000000045,21.200000000000045,5.54,53,73,1018,5,0,0
235,2023-09-18 00:00:00,Istanbul,20.58000000000004,20.58000000000004,20.58000000000004,5.05,51,69,1017,3,0,0
236,2023-09-18 03:00:00,Istanbul,20.160000000000025,20.160000000000025,20.160000000000025,4.67,54,68,1016,2,0,0
237,2023-09-18 06:00:00,Istanbul,21.689999999999998,21.689999999999998,21.689999999999998,5.7,58,65,1016,2,0,0
238,2023-09-18 09:00:00,Istanbul,24.200000000000045,24.200000000000045,24.200000000000045,7.05,43,53,1016,14,0,0
239,2023-09-18 12:00:00,Istanbul,24.379999999999995,24.379999999999995,24.379999999999995,8.07,43,55,1015,56,0,0
240,2023-09-13 15:00:00,Moscow,19.180000000000007,19.180000000000007,19.24000000000001,2.22,167,38,1022,4,0,0
241,2023-09-13 18:00:00,Moscow,17.150000000000034,16.150000000000034,17.150000000000034,1.82,158,46,1021,9,0,0
242,2023-09-13 21:00:00,Moscow,14.590000000000032,14.590000000000032,14.590000000000032,1.44,162,55,1021,8,0,0
243,2023-09-14 00:00:00,Moscow,14.180000000000007,14.180000000000007,14.180000000000007,1.5,146,58,1021,31,0,0
244,2023-09-14 03:00:00,Moscow,12.180000000000007,12.180000000000007,12.180000000000007,1.76,151,67,1021,22,0,0
245,2023-09-14 06:00:00,Moscow,15.470000000000027,15.470000000000027,15.470000000000027,2.57,150,56,1021,17,0,0
246,2023-09-14 09:00:00,Moscow,19.24000000000001,19.24000000000001,19.24000000000001,3.42,151,46,1020,6,0,0
247,2023-09-14 12:00:00,Moscow,20.640000000000043,20.640000000000043,20.640000000000043,3.8,153,40,1019,5,0,0
248,2023-09-14 15:00:00,Moscow,19.420000000000016,19.420000000000016,19.420000000000016,4.1,164,42,1018,28,0,0
249,2023-09-14 18:00:00,Moscow,17.840000000000032,17.840000000000032,17.840000000000032,2.47,170,46,1018,64,0,0
250,2023-09-14 21:00:00,Moscow,16.350000000000023,16.350000000000023,16.350000000000023,2.57,148,48,1019,92,0,0
251,2023-09-15 00:00:00,Moscow,13.879999999999995,13.879999999999995,13.879999999999995,2.64,160,51,1019,72,0,0
252,2023-09-15 03:00:00,Moscow,12.310000000000002,12.310000000000002,12.310000000000002,2.35,155,54,1020,5,0,0
253,2023-09-15 06:00:00,Moscow,15.590000000000032,15.590000000000032,15.590000000000032,2.86,158,45,1020,5,0,0
254,2023-09-15 09:00:00,Moscow,19.470000000000027,19.470000000000027,19.470000000000027,2.63,173,37,1020,56,0,0
255,2023-09-15 12:00:00,Moscow,20.430000000000007,20.430000000000007,20.430000000000007,2.17,208,35,1020,78,0,0
256,2023-09-15 15:00:00,Moscow,18.129999999999995,18.129999999999995,18.129999999999995,3.45,293,45,1020,100,0,0
257,2023-09-15 18:00:00,Moscow,14.850000000000023,14.850000000000023,14.850000000000023,3.35,280,62,1022,97,0,0
258,2023-09-15 21:00:00,Moscow,14.25,14.25,14.25,3.28,314,68,1023,100,0,0
259,2023-09-16 00:00:00,Moscow,12.470000000000027,12.470000000000027,12.470000000000027,3.55,341,79,1024,83,0,0
260,2023-09-16 03:00:00,Moscow,11.800000000000011,11.800000000000011,11.800000000000011,3.77,338,69,1025,83,0,0
261,2023-09-16 06:00:00,Moscow,12.180000000000007,12.180000000000007,12.180000000000007,4.03,339,62,1026,57,0,0
262,2023-09-16 09:00:00,Moscow,14.57000000000005,14.57000000000005,14.57000000000005,5.06,345,48,1027,18,0,0
263,2023-09-16 12:00:00,Moscow,15.330000000000041,15.330000000000041,15.330000000000041,4.51,356,42,1026,20,0,0
264,2023-09-16 15:00:00,Moscow,14.75,14.75,14.75,4.15,349,44,1027,20,0,0
265,2023-09-16 18:00:00,Moscow,12.210000000000036,12.210000000000036,12.210000000000036,2.82,343,55,1028,14,0,0
266,2023-09-16 21:00:00,Moscow,10.710000000000036,10.710000000000036,10.710000000000036,2.41,353,59,1029,11,0,0
267,2023-09-17 00:00:00,Moscow,9.450000000000045,9.450000000000045,9.450000000000045,1.78,353,63,1029,8,0,0
268,2023-09-17 03:00:00,Moscow,8.79000000000002,8.79000000000002,8.79000000000002,1.5,343,64,1029,23,0,0
269,2023-09-17 06:00:00,Moscow,12.129999999999995,12.129999999999995,12.129999999999995,1.19,342,50,1029,22,0,0
270,2023-09-17 09:00:00,Moscow,16.27000000000004,16.27000000000004,16.27000000000004,0.96,321,40,1028,53,0,0
271,2023-09-17 12:00:00,Moscow,17.760000000000048,17.760000000000048,17.760000000000048,1.02,255,38,1026,72,0,0
272,2023-09-17 15:00:00,Moscow,16.730000000000018,16.730000000000018,16.730000000000018,1.85,225,42,1024,95,0,0
273,2023-09-17 18:00:00,Moscow,14.410000000000025,14.410000000000025,14.410000000000025,2.35,216,53,1023,98,0,0
274,2023-09-17 21:00:00,Moscow,12.82000000000005,12.82000000000005,12.82000000000005,2.7,213,55,1022,100,0,0
275,2023-09-18 00:00:00,Moscow,11.53000000000003,11.53000000000003,11.53000000000003,3.2,224,57,1020,100,0,0
276,2023-09-18 03:00:00,Moscow,10.25,10.25,10.25,3.23,244,61,1019,51,0,0
277,2023-09-18 06:00:00,Moscow,13.29000000000002,13.29000000000002,13.29000000000002,3.68,268,53,1018,72,0,0
278,2023-09-18 09:00:00,Moscow,16.930000000000007,16.930000000000007,16.930000000000007,3.91,278,51,1016,97,0,0
279,2023-09-18 12:00:00,Moscow,19.450000000000045,19.450000000000045,19.450000000000045,3.77,292,46,1015,79,0,0
280,2023-09-13 15:00:00,Berlin,21.620000000000005,20.379999999999995,21.620000000000005,4.48,298,83,1000,75,1,0
281,2023-09-13 18:00:00,Berlin,19.74000000000001,15.980000000000018,19.74000000000001,5.06,327,83,1005,79,1,0
282,2023-09-13 21:00:00,Berlin,16.629999999999995,14.129999999999995,16.629999999999995,3.88,316,77,1013,85,0,0
283,2023-09-14 00:00:00,Berlin,12.480000000000018,12.480000000000018,12.480000000000018,3.43,296,76,1020,50,0,0
284,2023-09-14 03:00:00,Berlin,11.460000000000036,11.460000000000036,11.460000000000036,2.99,298,75,1021,0,0,0
285,2023-09-14 06:00:00,Berlin,12.03000000000003,12.03000000000003,12.03000000000003,2.58,301,73,1022,1,0,0
286,2023-09-14 09:00:00,Berlin,17.02000000000004,17.02000000000004,17.02000000000004,2.38,301,56,1023,17,0,0
287,2023-09-14 12:00:00,Berlin,20.350000000000023,20.350000000000023,20.350000000000023,2.31,310,40,1022,34,0,0
288,2023-09-14 15:00:00,Berlin,20.730000000000018,20.730000000000018,20.730000000000018,2.11,325,38,1022,12,0,0
289,2023-09-14 18:00:00,Berlin,17.210000000000036,17.210000000000036,17.210000000000036,2.16,327,51,1023,14,0,0
290,2023-09-14 21:00:00,Berlin,14.960000000000036,14.960000000000036,14.960000000000036,2.24,0,56,1023,20,0,0
291,2023-09-15 00:00:00,Berlin,14.140000000000043,14.140000000000043,14.140000000000043,1.71,61,65,1023,50,0,0
292,2023-09-15 03:00:00,Berlin,13.410000000000025,13.410000000000025,13.410000000000025,2.14,94,76,1023,95,0,0
293,2023-09-15 06:00:00,Berlin,14.080000000000041,14.080000000000041,14.080000000000041,2.16,100,72,1023,71,0,0
294,2023-09-15 09:00:00,Berlin,19.900000000000034,19.900000000000034,19.900000000000034,3.12,117,47,1023,26,0,0
295,2023-09-15 12:00:00,Berlin,23.33000000000004,23.33000000000004,23.33000000000004,3.87,121,36,1022,17,0,0
296,2023-09-15 15:00:00,Berlin,23.810000000000002,23.810000000000002,23.810000000000002,4.51,117,34,1020,7,0,0
297,2023-09-15 18:00:00,Berlin,19.610000000000014,19.610000000000014,19.610000000000014,4.09,105,46,1021,6,0,0
298,2023-09-15 21:00:00,Berlin,16.939999999999998,16.939999999999998,16.939999999999998,4.45,107,49,1021,10,0,0
299,2023-09-16 00:00:00,Berlin,15.120000000000005,15.120000000000005,15.120000000000005,4.11,110,47,1021,15,0,0
300,2023-09-16 03:00:00,Berlin,13.700000000000045,13.700000000000045,13.700000000000045,3.93,105,50,1020,46,0,0
301,2023-09-16 06:00:00,Berlin,13.770000000000039,13.770000000000039,13.770000000000039,4.04,113,53,1019,55,0,0
302,2023-09-16 09:00:00,Berlin,20.110000000000014,20.110000000000014,20.110000000000014,4.35,116,41,1018,99,0,0
303,2023-09-16 12:00:00,Berlin,25.05000000000001,25.05000000000001,25.05000000000001,5.14,134,37,1017,57,0,0
304,2023-09-16 15:00:00,Berlin,26.650000000000034,26.650000000000034,26.650000000000034,4.58,132,38,1015,66,0,0
305,2023-09-16 18:00:00,Berlin,21.850000000000023,21.850000000000023,21.850000000000023,2.77,115,53,1015,82,0,0
306,2023-09-16 21:00:00,Berlin,19.470000000000027,19.470000000000027,19.470000000000027,3.0,133,63,1015,88,0,0
307,2023-09-17 00:00:00,Berlin,18.120000000000005,18.120000000000005,18.120000000000005,1.92,159,68,1015,54,0,0
308,2023-09-17 03:00:00,Berlin,17.480000000000018,17.480000000000018,17.480000000000018,0.94,199,71,1015,13,0,0
309,2023-09-17 06:00:00,Berlin,18.32000000000005,18.32000000000005,18.32000000000005,0.74,250,66,1015,8,0,0
310,2023-09-17 09:00:00,Berlin,24.02000000000004,24.02000000000004,24.02000000000004,0.97,252,46,1015,2,0,1
311,2023-09-17 12:00:00,Berlin,27.230000000000018,27.230000000000018,27.230000000000018,1.81,245,38,1015,3,0,0
312,2023-09-17 15:00:00,Berlin,27.78000000000003,27.78000000000003,27.78000000000003,0.89,273,31,1014,9,0,0
313,2023-09-17 18:00:00,Berlin,23.100000000000023,23.100000000000023,23.100000000000023,1.81,57,44,1014,26,0,0
314,2023-09-17 21:00:00,Berlin,21.32000000000005,21.32000000000005,21.32000000000005,2.63,100,49,1013,58,0,0
315,2023-09-18 00:00:00,Berlin,20.30000000000001,20.30000000000001,20.30000000000001,2.99,117,56,1011,79,0,0
316,2023-09-18 03:00:00,Berlin,19.53000000000003,19.53000000000003,19.53000000000003,3.04,116,61,1010,100,0,0
317,2023-09-18 06:00:00,Berlin,19.720000000000027,19.720000000000027,19.720000000000027,2.53,130,65,1009,97,0,0
318,2023-09-18 09:00:00,Berlin,25.710000000000036,25.710000000000036,25.710000000000036,4.08,166,49,1008,74,1,0
319,2023-09-18 12:00:00,Berlin,27.260000000000048,27.260000000000048,27.260000000000048,6.78,254,44,1007,83,0,0
320,2023-09-13 15:00:00,Bangkok,27.79000000000002,26.720000000000027,27.79000000000002,2.88,257,63,1011,100,1,0
321,2023-09-13 18:00:00,Bangkok,27.24000000000001,26.150000000000034,27.24000000000001,2.16,233,68,1010,100,0,1
322,2023-09-13 21:00:00,Bangkok,26.54000000000002,25.910000000000025,26.54000000000002,1.6,252,75,1009,100,0,0
323,2023-09-14 00:00:00,Bangkok,26.07000000000005,26.07000000000005,26.07000000000005,0.87,254,80,1010,100,1,1
324,2023-09-14 03:00:00,Bangkok,28.060000000000002,28.060000000000002,28.060000000000002,2.12,255,68,1011,100,0,1
325,2023-09-14 06:00:00,Bangkok,28.53000000000003,28.53000000000003,28.53000000000003,2.72,248,66,1009,100,0,1
326,2023-09-14 09:00:00,Bangkok,28.090000000000032,28.090000000000032,28.090000000000032,2.24,275,68,1007,100,0,0
327,2023-09-14 12:00:00,Bangkok,27.189999999999998,27.189999999999998,27.189999999999998,2.79,284,72,1009,100,0,0
328,2023-09-14 15:00:00,Bangkok,26.58000000000004,26.58000000000004,26.58000000000004,2.34,252,74,1011,100,0,0
329,2023-09-14 18:00:00,Bangkok,25.870000000000005,25.870000000000005,25.870000000000005,1.26,257,78,1009,100,1,0
330,2023-09-14 21:00:00,Bangkok,25.730000000000018,25.730000000000018,25.730000000000018,1.66,260,79,1008,100,0,0
331,2023-09-15 00:00:00,Bangkok,24.07000000000005,24.07000000000005,24.07000000000005,1.59,243,91,1009,100,1,0
332,2023-09-15 03:00:00,Bangkok,25.55000000000001,25.55000000000001,25.55000000000001,2.47,216,86,1010,100,1,0
333,2023-09-15 06:00:00,Bangkok,25.350000000000023,25.350000000000023,25.350000000000023,4.03,227,87,1008,100,1,1
334,2023-09-15 09:00:00,Bangkok,26.07000000000005,26.07000000000005,26.07000000000005,4.41,229,82,1006,100,0,1
335,2023-09-15 12:00:00,Bangkok,25.890000000000043,25.890000000000043,25.890000000000043,3.23,224,83,1007,99,0,1
336,2023-09-15 15:00:00,Bangkok,25.810000000000002,25.810000000000002,25.810000000000002,2.29,237,82,1009,99,0,0
337,2023-09-15 18:00:00,Bangkok,25.25,25.25,25.25,2.96,243,82,1008,100,0,0
338,2023-09-15 21:00:00,Bangkok,25.05000000000001,25.05000000000001,25.05000000000001,2.96,248,81,1006,100,0,0
339,2023-09-16 00:00:00,Bangkok,25.33000000000004,25.33000000000004,25.33000000000004,1.72,242,80,1008,100,0,0
340,2023-09-16 03:00:00,Bangkok,29.75,29.75,29.75,2.85,262,63,1009,100,0,0
341,2023-09-16 06:00:00,Bangkok,30.78000000000003,30.78000000000003,30.78000000000003,4.27,230,61,1006,100,1,1
342,2023-09-16 09:00:00,Bangkok,31.04000000000002,31.04000000000002,31.04000000000002,3.98,207,61,1004,92,1,1
343,2023-09-16 12:00:00,Bangkok,28.220000000000027,28.220000000000027,28.220000000000027,3.53,194,73,1006,94,1,0
344,2023-09-16 15:00:00,Bangkok,27.810000000000002,27.810000000000002,27.810000000000002,2.48,197,77,1007,99,0,1
345,2023-09-16 18:00:00,Bangkok,26.480000000000018,26.480000000000018,26.480000000000018,2.25,250,79,1006,97,0,1
346,2023-09-16 21:00:00,Bangkok,26.110000000000014,26.110000000000014,26.110000000000014,1.97,237,80,1005,100,0,1
347,2023-09-17 00:00:00,Bangkok,26.370000000000005,26.370000000000005,26.370000000000005,1.89,238,78,1007,97,0,0
348,2023-09-17 03:00:00,Bangkok,30.27000000000004,30.27000000000004,30.27000000000004,2.53,256,62,1008,72,0,1
349,2023-09-17 06:00:00,Bangkok,32.18000000000001,32.18000000000001,32.18000000000001,3.57,223,55,1005,69,1,1
350,2023-09-17 09:00:00,Bangkok,31.78000000000003,31.78000000000003,31.78000000000003,3.97,185,57,1004,98,1,1
351,2023-09-17 12:00:00,Bangkok,28.980000000000018,28.980000000000018,28.980000000000018,3.94,173,69,1005,99,0,1
352,2023-09-17 15:00:00,Bangkok,28.060000000000002,28.060000000000002,28.060000000000002,3.4,173,78,1007,98,1,0
353,2023-09-17 18:00:00,Bangkok,27.160000000000025,27.160000000000025,27.160000000000025,2.95,192,81,1006,99,1,0
354,2023-09-17 21:00:00,Bangkok,26.439999999999998,26.439999999999998,26.439999999999998,1.58,218,85,1005,100,1,0
355,2023-09-18 00:00:00,Bangkok,26.600000000000023,26.600000000000023,26.600000000000023,0.58,244,81,1007,100,0,0
356,2023-09-18 03:00:00,Bangkok,30.100000000000023,30.100000000000023,30.100000000000023,0.83,195,65,1008,100,1,0
357,2023-09-18 06:00:00,Bangkok,32.420000000000016,32.420000000000016,32.420000000000016,4.1,190,55,1006,100,1,0
358,2023-09-18 09:00:00,Bangkok,31.420000000000016,31.420000000000016,31.420000000000016,5.95,179,59,1005,100,1,0
359,2023-09-18 12:00:00,Bangkok,28.78000000000003,28.78000000000003,28.78000000000003,5.52,180,72,1007,100,1,0
360,2023-09-13 15:00:00,Seoul,19.74000000000001,19.430000000000007,19.74000000000001,1.22,8,94,1013,100,0,0
361,2023-09-13 18:00:00,Seoul,19.600000000000023,19.32000000000005,19.600000000000023,1.51,43,93,1013,100,0,0
362,2023-09-13 21:00:00,Seoul,19.230000000000018,18.970000000000027,19.230000000000018,1.5,19,93,1012,100,0,1
363,2023-09-14 00:00:00,Seoul,21.150000000000034,21.150000000000034,21.150000000000034,1.92,37,81,1013,100,0,1
364,2023-09-14 03:00:00,Seoul,24.180000000000007,24.180000000000007,24.180000000000007,2.76,66,66,1013,100,0,1
365,2023-09-14 06:00:00,Seoul,24.340000000000032,24.340000000000032,24.340000000000032,2.43,70,64,1013,99,0,1
366,2023-09-14 09:00:00,Seoul,23.33000000000004,23.33000000000004,23.33000000000004,1.91,76,69,1014,100,0,1
367,2023-09-14 12:00:00,Seoul,22.83000000000004,22.83000000000004,22.83000000000004,1.94,62,73,1015,100,0,1
368,2023-09-14 15:00:00,Seoul,22.370000000000005,22.370000000000005,22.370000000000005,1.9,60,76,1015,100,0,1
369,2023-09-14 18:00:00,Seoul,21.75,21.75,21.75,1.53,68,78,1015,100,0,1
370,2023-09-14 21:00:00,Seoul,20.960000000000036,20.960000000000036,20.960000000000036,1.67,64,84,1015,100,1,1
371,2023-09-15 00:00:00,Seoul,21.04000000000002,21.04000000000002,21.04000000000002,1.87,64,88,1015,100,1,1
372,2023-09-15 03:00:00,Seoul,21.710000000000036,21.710000000000036,21.710000000000036,1.64,76,86,1015,100,1,1
373,2023-09-15 06:00:00,Seoul,21.30000000000001,21.30000000000001,21.30000000000001,1.67,80,89,1014,100,1,1
374,2023-09-15 09:00:00,Seoul,20.950000000000045,20.950000000000045,20.950000000000045,1.56,81,92,1014,100,1,1
375,2023-09-15 12:00:00,Seoul,20.58000000000004,20.58000000000004,20.58000000000004,1.69,73,94,1014,100,1,0
376,2023-09-15 15:00:00,Seoul,20.360000000000014,20.360000000000014,20.360000000000014,1.45,81,94,1013,99,1,0
377,2023-09-15 18:00:00,Seoul,20.57000000000005,20.57000000000005,20.57000000000005,1.17,69,94,1013,100,1,1
378,2023-09-15 21:00:00,Seoul,20.460000000000036,20.460000000000036,20.460000000000036,1.05,73,95,1013,100,1,1
379,2023-09-16 00:00:00,Seoul,20.83000000000004,20.83000000000004,20.83000000000004,0.97,75,95,1014,100,1,1
380,2023-09-16 03:00:00,Seoul,21.02000000000004,21.02000000000004,21.02000000000004,1.19,52,95,1014,100,1,1
381,2023-09-16 06:00:00,Seoul,21.110000000000014,21.110000000000014,21.110000000000014,1.03,48,95,1012,100,1,1
382,2023-09-16 09:00:00,Seoul,20.980000000000018,20.980000000000018,20.980000000000018,1.32,44,96,1012,100,1,1
383,2023-09-16 12:00:00,Seoul,21.03000000000003,21.03000000000003,21.03000000000003,1.29,46,94,1012,96,0,1
384,2023-09-16 15:00:00,Seoul,20.970000000000027,20.970000000000027,20.970000000000027,1.44,82,94,1012,99,0,1
385,2023-09-16 18:00:00,Seoul,20.879999999999995,20.879999999999995,20.879999999999995,0.74,78,95,1012,99,1,1
386,2023-09-16 21:00:00,Seoul,20.840000000000032,20.840000000000032,20.840000000000032,0.55,76,97,1011,100,1,0
387,2023-09-17 00:00:00,Seoul,21.07000000000005,21.07000000000005,21.07000000000005,0.64,18,97,1012,100,1,0
388,2023-09-17 03:00:00,Seoul,21.52000000000004,21.52000000000004,21.52000000000004,0.64,45,96,1011,100,1,1
389,2023-09-17 06:00:00,Seoul,21.610000000000014,21.610000000000014,21.610000000000014,0.7,46,96,1010,100,1,0
390,2023-09-17 09:00:00,Seoul,21.510000000000048,21.510000000000048,21.510000000000048,0.93,63,97,1011,100,1,0
391,2023-09-17 12:00:00,Seoul,21.24000000000001,21.24000000000001,21.24000000000001,1.18,74,97,1012,100,1,0
392,2023-09-17 15:00:00,Seoul,20.900000000000034,20.900000000000034,20.900000000000034,0.96,69,97,1011,100,1,0
393,2023-09-17 18:00:00,Seoul,20.710000000000036,20.710000000000036,20.710000000000036,0.98,90,97,1012,100,1,0
394,2023-09-17 21:00:00,Seoul,20.410000000000025,20.410000000000025,20.410000000000025,1.2,110,97,1012,96,0,0
395,2023-09-18 00:00:00,Seoul,23.439999999999998,23.439999999999998,23.439999999999998,1.07,108,85,1013,67,0,0
396,2023-09-18 03:00:00,Seoul,27.54000000000002,27.54000000000002,27.54000000000002,0.87,205,65,1012,31,1,0
397,2023-09-18 06:00:00,Seoul,29.32000000000005,29.32000000000005,29.32000000000005,2.26,249,54,1011,29,0,0
398,2023-09-18 09:00:00,Seoul,26.82000000000005,26.82000000000005,26.82000000000005,2.45,246,65,1012,40,0,0
399,2023-09-18 12:00:00,Seoul,24.450000000000045,24.450000000000045,24.450000000000045,1.51,186,75,1013,40,0,0
400,2023-09-13 15:00:00,Mumbai,28.99000000000001,27.32000000000005,28.99000000000001,3.29,274,84,1005,40,1,1
401,2023-09-13 18:00:00,Mumbai,28.410000000000025,27.25,28.410000000000025,2.37,252,83,1006,57,1,1
402,2023-09-13 21:00:00,Mumbai,27.480000000000018,26.720000000000027,27.480000000000018,3.03,216,82,1006,68,1,1
403,2023-09-14 00:00:00,Mumbai,26.620000000000005,26.620000000000005,26.620000000000005,2.48,218,81,1007,91,1,1
404,2023-09-14 03:00:00,Mumbai,27.28000000000003,27.28000000000003,27.28000000000003,2.34,208,78,1009,99,1,1
405,2023-09-14 06:00:00,Mumbai,28.32000000000005,28.32000000000005,28.32000000000005,3.84,236,72,1009,86,1,1
406,2023-09-14 09:00:00,Mumbai,28.640000000000043,28.640000000000043,28.640000000000043,4.75,252,71,1006,77,0,1
407,2023-09-14 12:00:00,Mumbai,28.140000000000043,28.140000000000043,28.140000000000043,3.93,265,75,1006,68,1,1
408,2023-09-14 15:00:00,Mumbai,27.55000000000001,27.55000000000001,27.55000000000001,3.64,257,79,1008,50,1,1
409,2023-09-14 18:00:00,Mumbai,27.360000000000014,27.360000000000014,27.360000000000014,4.14,234,80,1008,75,1,1
410,2023-09-14 21:00:00,Mumbai,27.05000000000001,27.05000000000001,27.05000000000001,5.3,240,81,1006,95,1,1
411,2023-09-15 00:00:00,Mumbai,27.110000000000014,27.110000000000014,27.110000000000014,3.94,256,80,1006,95,1,1
412,2023-09-15 03:00:00,Mumbai,27.689999999999998,27.689999999999998,27.689999999999998,5.17,273,79,1009,83,1,1
413,2023-09-15 06:00:00,Mumbai,28.180000000000007,28.180000000000007,28.180000000000007,5.08,275,77,1009,91,1,1
414,2023-09-15 09:00:00,Mumbai,27.420000000000016,27.420000000000016,27.420000000000016,4.83,274,81,1007,100,1,1
415,2023-09-15 12:00:00,Mumbai,26.980000000000018,26.980000000000018,26.980000000000018,4.22,294,81,1007,100,1,1
416,2023-09-15 15:00:00,Mumbai,27.03000000000003,27.03000000000003,27.03000000000003,2.73,261,80,1007,100,1,1
417,2023-09-15 18:00:00,Mumbai,26.930000000000007,26.930000000000007,26.930000000000007,5.03,250,83,1007,100,1,1
418,2023-09-15 21:00:00,Mumbai,26.5,26.5,26.5,5.95,256,84,1006,100,1,1
419,2023-09-16 00:00:00,Mumbai,25.74000000000001,25.74000000000001,25.74000000000001,4.41,275,83,1007,100,1,1
420,2023-09-16 03:00:00,Mumbai,25.160000000000025,25.160000000000025,25.160000000000025,3.09,280,86,1008,100,1,1
421,2023-09-16 06:00:00,Mumbai,25.920000000000016,25.920000000000016,25.920000000000016,3.56,264,82,1008,100,1,1
422,2023-09-16 09:00:00,Mumbai,25.670000000000016,25.670000000000016,25.670000000000016,4.38,267,86,1006,100,1,1
423,2023-09-16 12:00:00,Mumbai,25.850000000000023,25.850000000000023,25.850000000000023,5.56,259,78,1006,100,1,1
424,2023-09-16 15:00:00,Mumbai,26.75,26.75,26.75,4.63,267,74,1007,100,1,1
425,2023-09-16 18:00:00,Mumbai,26.04000000000002,26.04000000000002,26.04000000000002,3.04,258,78,1007,100,1,1
426,2023-09-16 21:00:00,Mumbai,25.150000000000034,25.150000000000034,25.150000000000034,2.96,189,85,1005,100,1,1
427,2023-09-17 00:00:00,Mumbai,25.04000000000002,25.04000000000002,25.04000000000002,4.22,235,88,1005,100,1,1
428,2023-09-17 03:00:00,Mumbai,25.340000000000032,25.340000000000032,25.340000000000032,5.32,277,88,1007,100,1,1
429,2023-09-17 06:00:00,Mumbai,25.24000000000001,25.24000000000001,25.24000000000001,6.18,267,90,1007,100,1,1
430,2023-09-17 09:00:00,Mumbai,25.910000000000025,25.910000000000025,25.910000000000025,5.71,261,84,1005,100,1,1
431,2023-09-17 12:00:00,Mumbai,26.439999999999998,26.439999999999998,26.439999999999998,6.43,254,80,1005,100,1,1
432,2023-09-17 15:00:00,Mumbai,26.360000000000014,26.360000000000014,26.360000000000014,5.18,248,79,1006,100,1,0
433,2023-09-17 18:00:00,Mumbai,26.29000000000002,26.29000000000002,26.29000000000002,4.74,224,81,1006,100,1,0
434,2023-09-17 21:00:00,Mumbai,26.30000000000001,26.30000000000001,26.30000000000001,4.17,208,81,1004,100,1,0
435,2023-09-18 00:00:00,Mumbai,26.140000000000043,26.140000000000043,26.140000000000043,4.25,188,82,1005,100,1,0
436,2023-09-18 03:00:00,Mumbai,26.340000000000032,26.340000000000032,26.340000000000032,4.33,178,81,1007,100,1,0
437,2023-09-18 06:00:00,Mumbai,27.210000000000036,27.210000000000036,27.210000000000036,5.26,189,79,1007,98,1,0
438,2023-09-18 09:00:00,Mumbai,26.910000000000025,26.910000000000025,26.910000000000025,7.35,219,83,1005,99,1,0
439,2023-09-18 12:00:00,Mumbai,26.57000000000005,26.57000000000005,26.57000000000005,7.2,214,85,1005,96,1,0
440,2023-09-13 15:00:00,Rome,21.32000000000005,21.32000000000005,24.879999999999995,2.26,7,95,1017,40,0,0
441,2023-09-13 18:00:00,Rome,24.439999999999998,24.439999999999998,30.689999999999998,1.9,340,77,1016,45,0,0
442,2023-09-13 21:00:00,Rome,24.57000000000005,24.57000000000005,26.189999999999998,2.01,332,73,1014,75,1,0
443,2023-09-14 00:00:00,Rome,24.04000000000002,24.04000000000002,24.04000000000002,2.99,357,64,1013,96,0,0
444,2023-09-14 03:00:00,Rome,23.220000000000027,23.220000000000027,23.220000000000027,2.95,2,59,1014,100,0,0
445,2023-09-14 06:00:00,Rome,20.82000000000005,20.82000000000005,20.82000000000005,1.88,12,66,1013,97,0,0
446,2023-09-14 09:00:00,Rome,19.600000000000023,19.600000000000023,19.600000000000023,1.7,8,68,1014,98,0,0
447,2023-09-14 12:00:00,Rome,19.32000000000005,19.32000000000005,19.32000000000005,1.68,17,71,1015,99,0,0
448,2023-09-14 15:00:00,Rome,20.010000000000048,20.010000000000048,20.010000000000048,1.91,22,69,1016,100,0,0
449,2023-09-14 18:00:00,Rome,20.78000000000003,20.78000000000003,20.78000000000003,2.42,25,70,1016,100,0,0
450,2023-09-14 21:00:00,Rome,25.0,25.0,25.0,2.59,21,57,1014,78,0,0
451,2023-09-15 00:00:00,Rome,20.980000000000018,20.980000000000018,20.980000000000018,1.81,21,75,1015,74,0,0
452,2023-09-15 03:00:00,Rome,20.930000000000007,20.930000000000007,20.930000000000007,1.55,64,72,1015,99,0,0
453,2023-09-15 06:00:00,Rome,20.220000000000027,20.220000000000027,20.220000000000027,1.65,35,76,1015,99,0,0
454,2023-09-15 09:00:00,Rome,17.55000000000001,17.55000000000001,17.55000000000001,1.73,27,84,1016,85,0,0
455,2023-09-15 12:00:00,Rome,17.410000000000025,17.410000000000025,17.410000000000025,1.68,27,80,1017,86,0,0
456,2023-09-15 15:00:00,Rome,24.640000000000043,24.640000000000043,24.640000000000043,2.76,69,60,1018,97,0,0
457,2023-09-15 18:00:00,Rome,29.52000000000004,29.52000000000004,29.52000000000004,2.35,57,45,1015,72,0,0
458,2023-09-15 21:00:00,Rome,25.960000000000036,25.960000000000036,25.960000000000036,1.85,79,59,1014,74,0,0
